Username	Machine	Creation_date
pyjdi	ARC1	2010-06-22 09:41:03.0
pyjjw	ARC1	2011-02-15 11:21:40.717
pyjsm	ARC1	2011-02-15 14:00:21.14
pyjw	ARC1	2016-04-13 12:32:01.0
pyjw	ARC2	2016-04-13 12:32:04.0
pyjw	ARC3	2017-08-11 09:16:15.0
pykjag	ARC1	2015-02-17 08:32:10.37
pykjag	ARC2	2015-02-17 08:32:16.63
pyll	ARC1	2011-03-15 12:33:41.057
pymoa	ARC1	2012-02-14 14:41:44.02
pyok	ARC1	2012-11-20 15:47:02.933
pyok	ARC2	2014-03-31 13:25:22.0
pyosa	ARC1	2011-09-02 14:19:15.0
pyrar	ARC1	2011-03-31 15:02:44.0
pyrc	ARC1	2011-07-20 17:14:02.0
pytd	ARC1	2014-03-07 09:31:03.53
pytd	ARC2	2014-03-18 12:42:02.863
pyts	ARC1	2011-03-31 15:01:52.0
pyts	ARC2	2013-10-24 11:23:36.0
pyvp	ARC1	2012-05-10 14:47:35.0
pywoo	ARC2	2018-04-20 12:52:54.0
pywoo	ARC3	2018-04-20 12:53:22.0
rcsmchi	ARC1	2012-07-02 10:07:12.0
sc07aj	ARC1	2014-04-04 07:54:26.0
sc07aj	ARC2	2014-04-04 16:19:26.0
sc08wg	ARC1	2012-03-26 11:32:31.0
sc09saw	ARC1	2013-03-28 10:47:23.2
sc11a2a	ARC1	2014-03-21 15:55:30.407
sc11a2a	ARC2	2014-05-19 08:35:10.0
sc11iaa	ARC1	2014-05-19 08:36:02.0
sc11iaa	ARC2	2014-05-19 08:36:06.0
sc11jah	ARC1	2014-11-03 14:42:53.18
sc11jah	ARC2	2014-11-03 14:42:56.41
sc12jbmt	ARC2	2017-04-20 16:38:36.0
sc12jbmt	ARC3	2017-04-20 16:38:42.0
sc13ap	ARC1	2016-02-12 08:57:53.09
sc13ap	ARC2	2016-02-12 08:57:56.2
sc13mdjb	ARC2	2017-08-07 07:59:44.0
sc13mdjb	ARC3	2017-08-07 07:59:41.0
sc13mdjb	MARC1	2017-07-04 17:19:50.0
sc13rjc	ARC2	2018-02-22 14:00:02.56
sc13rjc	ARC3	2018-02-22 14:00:08.86
sc14d2a	ARC2	2017-06-16 12:58:24.0
sc14d2a	ARC3	2017-06-16 12:58:27.0
sc14d2a	MARC1	2017-02-07 15:50:09.82
sc14lhl	ARC2	2017-04-12 17:40:26.0
sc14lhl	ARC3	2017-04-12 17:40:29.0
sc15bm	MARC1	2016-06-08 10:42:11.0
sc15jh	ARC1	2016-07-08 17:10:18.0
sc15jh	ARC2	2016-07-08 17:10:21.0
sc15jk	ARC2	2018-03-09 11:59:05.483
sc15jk	ARC3	2018-03-09 11:59:08.43
sc16ho	ARC2	2017-10-04 15:48:09.0
sc16ho	ARC3	2017-10-04 15:47:56.0
sc16mk	ARC2	2017-08-11 12:21:48.0
sc16mk	ARC3	2017-08-11 12:21:54.0
sc16rsmy	ARC2	2017-06-05 11:12:26.0
sc16rsmy	ARC3	2017-06-05 11:12:21.0
sc16rsmy	MARC1	2017-06-05 11:14:01.0
scaa	ARC1	2011-02-01 14:21:15.66
scaaaz	ARC2	2018-03-14 08:47:44.15
scaaaz	ARC3	2018-03-14 08:47:49.913
scajo	ARC2	2017-05-03 07:48:30.0
scajo	ARC3	2017-05-03 07:48:33.0
scap	ARC1	2014-10-16 15:59:11.0
scap	ARC2	2014-10-16 15:59:14.0
scatc	ARC1	2017-01-04 11:51:36.493
scatc	ARC2	2017-01-04 11:51:39.493
scatc	ARC3	2017-10-25 14:52:29.0
scbsh	ARC1	2010-02-25 12:42:35.77
sccd	ARC2	2017-12-04 13:41:01.33
sccd	ARC3	2017-12-04 13:41:04.193
sccfrs	ARC2	2017-09-07 11:26:18.0
sccfrs	ARC3	2017-09-07 11:26:12.0
sccjl	ARC1	2016-01-29 16:37:30.953
sccjl	ARC2	2016-01-29 16:37:41.44
sccjl	ARC3	2017-08-23 11:57:31.0
sccm	ARC1	2014-10-14 09:34:51.0
sccm	ARC2	2014-10-14 09:34:54.0
sccm	ARC3	2017-03-29 16:36:45.0
sccmh	ARC1	2017-01-24 15:06:15.44
sccmh	ARC2	2017-01-24 15:06:20.733
sccx	ARC2	2017-11-14 17:52:40.893
sccx	ARC3	2017-11-14 17:52:46.887
scda	ARC2	2018-05-18 17:25:43.0
scda	ARC3	2018-05-18 17:25:50.0
scdl	ARC1	2016-11-04 12:15:31.187
scdl	ARC2	2016-11-04 12:15:34.43
scdrw	ARC1	2017-01-24 15:06:36.797
scdrw	ARC2	2017-01-24 15:06:42.267
scdrw	ARC3	2017-05-24 14:46:53.0
scegr	ARC1	2014-11-17 09:45:12.44
scegr	ARC2	2014-11-17 09:45:17.25
scegr	ARC3	2017-03-20 16:30:35.403
scek	ARC1	2017-01-06 17:29:50.287
scek	ARC2	2017-01-06 17:29:55.74
scff	ARC2	2018-01-26 17:18:38.293
scff	ARC3	2018-01-26 17:18:44.85
scfw	ARC1	2016-02-01 13:17:12.567
scfw	ARC2	2016-02-01 13:17:15.19
scgs	ARC1	2015-01-27 12:57:36.007
scgs	ARC2	2015-01-27 12:57:51.067
scgs	ARC3	2017-02-03 13:08:39.57
scgw	ARC1	2014-11-17 08:03:24.947
scgw	ARC2	2014-11-17 08:03:27.79
scgw	ARC3	2017-10-10 16:28:30.0
schla	ARC1	2013-10-16 12:43:07.0
schla	ARC2	2014-05-19 08:35:30.0
schs	ARC1	2015-06-26 14:25:45.0
schs	ARC2	2015-06-26 14:25:48.0
schtmt	ARC1	2015-04-29 08:13:15.0
schtmt	ARC2	2015-04-29 08:13:23.0
schtmt	ARC3	2017-03-20 12:31:00.437
schtmt	MARC1	2017-03-21 17:38:41.647
scjde	ARC2	2018-02-13 13:31:23.693
scjde	ARC3	2018-02-13 13:31:26.727
scjde	MARC1	2018-05-23 13:37:29.0
scjmc	ARC2	2017-03-08 13:03:19.263
scjmc	ARC3	2017-03-08 13:03:26.88
scjva	ARC1	2015-03-26 13:26:32.573
scjva	ARC2	2015-03-26 13:26:37.377
scjva	ARC3	2017-05-19 14:22:36.0
sckkh	ARC1	2012-05-08 15:06:03.0
scksrd	ARC1	2010-05-14 09:25:51.0
sclpeh	ARC1	2016-03-03 16:56:30.697
sclpeh	ARC2	2016-03-03 16:56:33.977
sclrg	ARC2	2018-03-02 09:29:38.003
sclrg	ARC3	2018-03-02 09:29:33.793
scmaal	ARC2	2018-08-03 11:41:02.0
scmaal	ARC3	2018-08-03 11:41:08.0
scmeb	ARC1	2017-01-24 15:05:29.23
scmeb	ARC2	2017-01-24 15:05:36.38
scmeb	ARC3	2017-05-24 14:47:15.0
scms	ARC1	2011-09-21 16:46:39.0
scnrk	ARC1	2011-03-03 14:50:59.597
scoeg	ARC2	2017-11-28 08:22:44.79
scoeg	ARC3	2017-11-28 08:22:47.93
scoy	MARC1	2017-08-10 11:48:48.0
scpaa	ARC1	2016-01-29 16:36:43.28
scpaa	ARC2	2016-01-29 16:36:55.383
scpaa	ARC3	2018-03-20 10:33:21.98
scpc	ARC1	2011-02-01 14:21:44.6
scpd	ARC1	2015-01-27 12:48:21.793
scpd	ARC2	2015-01-27 12:48:26.5
scpo	ARC1	2010-06-09 10:01:05.0
scrh	ARC1	2016-01-29 16:37:10.297
scrh	ARC2	2016-01-29 16:37:15.917
scrh	ARC3	2017-03-31 14:41:12.0
scrk	ARC1	2014-11-12 10:28:41.87
scrk	ARC2	2014-11-12 10:28:46.173
scrk	ARC3	2017-03-21 11:04:55.37
scrl	ARC1	2016-11-21 11:51:35.56
scrl	ARC2	2016-11-21 11:51:39.247
scrl	ARC3	2017-03-29 10:35:10.0
scrlh	ARC2	2018-08-03 11:43:27.0
scrlh	ARC3	2018-08-03 11:43:33.0
scs4aw	ARC1	2010-08-23 14:11:23.0
scs5nra	ARC1	2013-03-14 14:34:41.177
scsa	ARC1	2011-02-22 16:21:15.61
scsab	ARC1	2011-07-20 17:12:18.0
scsab	ARC2	2014-01-10 12:05:49.223
scsac	ARC1	2014-07-31 15:07:43.0
scsac	ARC2	2014-07-31 15:07:51.0
scsaf	ARC2	2018-08-06 09:26:51.0
scsaf	ARC3	2018-08-06 09:26:55.0
scsaf	MARC1	2018-08-06 09:26:59.0
scsasha	ARC1	2011-09-23 13:30:23.0
scsasha	ARC2	2014-02-03 11:45:05.487
scscjn	ARC1	2010-02-17 13:48:41.407
scsdch	ARC1	2016-12-02 17:40:55.02
scsdch	ARC2	2016-12-02 17:41:01.0
scsdch	MARC1	2016-12-06 16:55:11.283
scsdh	ARC1	2011-06-10 09:43:27.0
scsdh	ARC2	2014-01-08 17:06:36.08
scsdh	ARC3	2017-03-20 16:53:30.287
scsfg	ARC1	2012-01-16 17:46:40.087
scsfh	ARC1	2014-07-15 14:33:39.0
scsfh	ARC2	2014-07-15 14:33:43.0
scsfh	ARC3	2017-07-06 16:27:30.0
scsfsa	MARC1	2017-05-04 09:43:24.0
scsgh	ARC1	2013-09-26 09:42:02.0
scsgh	ARC2	2014-01-13 13:04:19.977
scshca	MARC1	2016-02-08 08:09:25.137
scshlo	ARC1	2012-02-23 12:20:31.47
scshw	ARC1	2014-06-12 17:15:20.0
scshwa	ARC2	2017-02-08 15:39:13.69
scshwa	ARC3	2017-02-28 12:19:03.633
scsia	ARC2	2017-05-19 14:26:07.0
scsia	ARC3	2017-05-19 14:26:02.0
scsjc	ARC1	2011-05-20 13:01:07.0
scsjc	ARC2	2014-01-13 13:04:52.433
scsjh	ARC1	2010-02-10 12:35:40.513
scsjh	ARC2	2013-11-04 15:23:01.59
scsjh	ARC2	2013-11-07 12:09:36.5
scsjh	ARC3	2017-03-02 16:58:57.053
scsjhp	ARC1	2016-05-06 14:51:33.0
scsjhp	ARC2	2016-05-06 14:51:36.0
scsjrw	ARC1	2012-07-10 17:39:27.0
scsjz	ARC1	2012-04-20 12:22:26.0
scslw	ARC1	2016-07-08 11:28:32.0
scslw	ARC2	2016-07-08 11:28:49.0
scsmch	ARC1	2016-06-03 08:35:14.0
scsmch	ARC2	2016-06-03 08:35:16.0
scsmch	ARC3	2017-02-06 14:00:45.207
scsmdk	ARC1	2012-07-17 11:27:37.0
scsmdk	ARC2	2014-01-08 17:06:46.213
scsmdk	ARC3	2017-03-21 12:34:50.76
scsmdk	MARC1	2016-01-18 16:53:37.51
scsmhoz	ARC2	2018-08-06 15:51:47.0
scsmhoz	ARC3	2018-08-06 15:51:53.0
scsmkh	ARC1	2015-10-20 15:43:35.0
scsmkh	ARC2	2015-10-20 15:43:41.0
scsmt	ARC1	2011-03-11 10:37:49.833
scsmz	ARC2	2018-07-30 16:04:14.0
scsmz	ARC3	2018-07-30 16:04:20.0
scsnc	ARC1	2016-08-08 10:01:50.0
scsnc	ARC2	2016-08-08 10:01:44.0
scsnc	MARC1	2016-08-11 17:24:05.0
scsod	ARC1	2012-04-27 16:57:04.0
scsor	ARC2	2018-07-12 15:20:40.0
scsor	ARC3	2018-07-12 15:20:43.0
scspg	ARC1	2015-07-20 09:49:36.0
scspg	ARC2	2015-07-20 09:49:43.0
scspkk	ARC2	2017-06-26 08:19:59.0
scspkk	ARC3	2017-06-26 08:20:03.0
scsqd	ARC1	2015-03-17 12:47:08.833
scsqd	ARC2	2015-03-17 12:47:11.953
scsrar	ARC1	2011-09-23 10:46:40.0
scsrih	ARC1	2016-04-15 15:48:07.0
scsrih	ARC2	2016-04-15 15:48:10.0
scsrih	MARC1	2016-09-08 09:18:15.0
scssaq	ARC1	2012-07-05 09:16:28.0
scssbe	ARC1	2010-10-19 16:38:03.0
scssw	ARC1	2010-10-27 09:40:38.0
scstr	ARC1	2014-01-30 17:28:46.083
scstr	ARC2	2014-03-31 13:24:36.0
scstr	MARC1	2017-06-02 12:04:07.0
scsw	ARC1	2014-11-12 10:30:36.463
scsw	ARC2	2014-11-12 10:30:40.0
scsyc	ARC2	2017-10-09 17:26:40.0
scsyc	ARC3	2017-10-09 17:26:36.0
scsyc	MARC1	2017-11-13 11:21:52.783
scsyml	ARC1	2015-02-10 11:28:52.943
scsyml	ARC2	2015-02-10 11:28:58.41
scsys	ARC1	2010-08-13 14:16:24.0
scts	ARC1	2012-07-20 08:03:57.0
scts	ARC2	2014-10-27 08:37:45.28
scwb	ARC2	2017-03-14 13:11:43.793
scwb	ARC3	2017-03-14 13:11:47.043
scwca	ARC2	2017-12-01 09:34:47.683
scwca	ARC3	2017-12-01 09:34:39.8
scxo	ARC1	2014-10-16 12:39:37.0
scxo	ARC2	2014-10-16 12:39:41.0
scxo	ARC3	2017-10-09 17:44:52.0
scxo	MARC1	2017-11-13 11:27:18.03
scywa	ARC1	2015-06-08 13:08:46.0
scywa	ARC2	2015-06-08 13:08:49.0
scywa	ARC3	2017-03-21 11:04:33.31
smlbb	ARC1	2015-03-02 13:19:01.91
smlbb	ARC2	2015-03-02 13:19:06.433
smlbb	ARC3	2018-01-16 13:02:27.687
smlmar	ARC1	2015-01-19 10:06:27.107
smlmar	ARC2	2015-01-19 10:06:31.193
smlss	ARC1	2011-03-11 10:36:42.553
smlss	ARC2	2015-01-19 09:52:14.16
smlss	ARC3	2017-01-30 12:42:03.577
smlss	MARC1	2016-05-23 11:20:58.0
sta6th	ARC1	2010-06-03 14:23:53.0
sta6th	ARC2	2017-02-22 09:21:05.72
sta6th	ARC3	2017-03-02 13:50:03.82
stahl	MARC1	2017-02-22 11:12:45.133
stajpg	ARC2	2018-01-08 10:09:48.767
stajpg	ARC3	2018-01-08 10:09:42.527
stajv	ARC2	2017-07-21 13:40:45.0
stajv	ARC3	2017-07-21 13:40:49.0
stamg	ARC2	2018-07-13 08:10:47.0
stamg	ARC3	2018-07-13 08:10:50.0
stamjgv	MARC1	2018-06-13 08:29:30.0
starma	MARC1	2016-02-03 10:39:38.33
swavalde	ARC1	2010-08-13 13:35:49.0
swsvalde	ARC1	2010-08-17 12:34:25.0
swsvalde	ARC2	2014-03-21 13:04:15.707
swsvalde	ARC3	2017-05-02 17:30:48.0
texdjb	ARC1	2011-01-25 11:38:56.973
texdjb	ARC2	2014-03-14 10:52:22.223
texdjb	ARC3	2018-05-14 10:57:12.0
texeaw	ARC1	2015-03-19 10:38:20.127
texeaw	ARC2	2015-03-19 10:38:24.767
tra6sdc	ARC2	2017-12-19 10:40:00.523
tra6sdc	ARC3	2017-12-19 10:40:07.667
tra6sdc	MARC1	2018-01-19 13:03:54.36
traccai	ARC2	2018-02-27 09:58:31.087
traccai	ARC3	2018-02-27 09:58:25.183
tracwf	ARC1	2016-02-08 17:18:54.637
tracwf	ARC2	2016-02-08 17:18:59.563
tracwf	ARC3	2017-04-06 10:25:43.0
tracwf	MARC1	2016-01-28 12:42:06.297
tradpa	ARC2	2017-08-08 11:53:22.0
tradpa	ARC3	2017-08-08 11:53:18.0
tragma	ARC1	2016-07-06 13:38:22.0
tragma	ARC2	2016-07-06 13:38:25.0
traip	ARC2	2017-02-17 09:47:14.883
tralp	ARC1	2016-01-25 16:39:59.73
tralp	ARC2	2016-01-25 16:40:11.097
trarc	ARC1	2015-07-27 16:34:49.0
trarc	ARC2	2015-07-27 16:34:54.0
tratd	ARC1	2015-02-13 17:51:08.993
tratd	ARC2	2015-02-13 17:59:14.467
ts11ass	ARC1	2016-01-25 14:25:49.35
ts11ass	ARC2	2016-01-25 14:25:53.353
ts12fc	ARC1	2014-11-12 13:38:00.607
ts12fc	ARC2	2014-11-12 13:38:03.827
ts12fc	ARC3	2017-04-12 17:37:26.0
ts12lkjt	ARC1	2016-07-20 10:06:32.0
ts12lkjt	ARC2	2016-07-20 10:06:34.0
ts12lkjt	ARC3	2017-07-03 12:34:19.0
ts16ld	ARC2	2018-05-01 09:01:24.0
ts16ld	ARC3	2018-05-01 09:01:27.0
tsfs	ARC2	2018-06-21 16:20:39.0
tsfs	ARC3	2018-06-21 16:20:43.0
tsjy	ARC1	2016-05-04 09:53:47.0
tsjy	ARC2	2016-05-04 09:53:50.0
tstoh	ARC1	2017-01-17 13:20:17.897
tstoh	ARC2	2017-01-17 13:20:21.75
tstsn	ARC2	2018-04-13 09:50:29.0
tstsn	ARC3	2018-04-13 09:50:34.0
uitap	ARC1	2015-06-22 11:20:25.0
uitap	ARC2	2015-06-22 11:20:28.0
uitarc	MARC1	2016-10-20 13:03:34.0
uitjc	ARC1	2016-06-20 15:26:12.0
uitjc	ARC2	2016-06-20 15:26:14.0
uitjc	MARC1	2016-06-20 15:26:26.0
uitjr	ARC1	2016-06-20 15:25:31.0
uitjr	ARC2	2016-06-20 15:25:34.0
uitjr	MARC1	2016-06-20 15:25:46.0
uitkc	ARC1	2015-06-22 11:19:37.0
uitkc	ARC2	2015-06-22 11:19:41.0
uitmc	ARC2	2018-02-26 11:28:50.01
uitmc	ARC3	2018-02-26 11:28:45.227
uittd	MARC1	2017-01-05 16:04:11.867
um	ARC1	2010-08-13 13:39:03.0
um07kms	ARC1	2011-12-08 14:55:42.92
um07kms	ARC2	2014-12-02 15:18:28.517
um11itrj	ARC1	2015-11-23 17:48:46.547
um11itrj	ARC2	2015-11-23 17:48:55.397
um16vsm	MARC1	2017-05-02 11:40:42.0
umaan	MARC1	2016-10-17 14:37:15.0
umajs	MARC1	2017-03-13 14:03:21.03
umbch	MARC1	2017-06-29 15:18:34.0
umcch	MARC1	2016-08-17 13:33:03.0
umdam	ARC1	2012-06-21 10:20:24.0
umdde	ARC1	2015-10-09 16:59:11.0
umdde	ARC2	2015-10-09 16:59:17.0
umdde	ARC3	2018-06-12 08:25:50.0
umdde	MARC1	2016-11-30 12:53:46.407
umdj	ARC1	2011-08-05 14:15:28.0
umdj	MARC1	2015-10-22 14:53:28.0
umdsp	ARC3	2018-07-02 11:50:00.0
umdsp	MARC1	2017-05-31 17:14:18.0
umjjv	MARC1	2017-07-31 14:07:06.0
umjsm	ARC1	2010-02-18 14:11:56.587
umlch	MARC1	2018-01-16 13:02:43.907
umlma	MARC1	2018-06-21 16:21:03.0
umlwl	ARC1	2015-10-30 08:31:03.607
umlwl	ARC2	2015-10-30 08:31:09.17
umlwl	MARC1	2015-10-20 14:17:21.0
ummcb	MARC1	2016-09-12 14:12:35.0
umme	MARC1	2017-11-13 11:21:33.44
ummio	ARC1	2016-02-03 11:52:00.56
ummio	ARC2	2016-02-03 11:52:04.76
ummio	MARC1	2017-02-10 08:03:08.2
ummwa	ARC1	2016-04-28 14:14:21.0
ummwa	ARC2	2016-04-28 14:14:24.0
ummwa	MARC1	2016-12-13 13:28:05.95
umnar	MARC1	2017-07-04 17:27:05.0
umpw	MARC1	2016-07-04 16:37:07.0
umrp	ARC1	2010-02-26 10:46:24.69
umwaf	ARC1	2012-04-30 14:49:51.0
umydk	MARC1	2017-07-06 16:35:17.0
