Username	Machine	Username_status	lapse_date	status	Dept	Faculty
eeepar	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eeepar	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eefwh	ARC1	d	2016-04-25 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eegac	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eegac	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eegb	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eegb	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eegst	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eegst	ARC2	l	2018-01-03 00:00:00.0	P/G	EAR	Faculty of Environment
eehaa	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eehaa	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eehaa	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eeik	ARC2	d	2014-08-14 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eeik	ARC1	d	2014-08-14 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eeisom	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eeisom	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eeisom	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eejaca	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eejaca	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eejarv	ARC1	d	2014-07-29 00:00:00.0	Alumni	EAR	Faculty of Environment
eejed	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eejed	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eejed	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eejop	ARC2	d	2016-03-02 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eejop	ARC1	d	2016-03-02 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eejrm	ARC1	d	2016-12-09 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eejrm	ARC2	d	2016-12-09 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eejvt	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eejvt	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eeks	ARC1	l	2018-01-17 11:46:48.91	P/G	EAR	Faculty of Environment
eeks	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eelgc	ARC1	d	2011-07-22 00:00:00.0	Alumni	EAR	Faculty of Environment
eelk	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eelk	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eelnh	ARC1	d	2014-02-27 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eemaam	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eemaam	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eemos	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eemos	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eemsa	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eemsa	ARC2	a	n/a	P/G	EAR	Faculty of Environment
een6jas	ARC2	l	2015-07-14 07:54:27.0	Retired Staff	FEO	Faculty of Engineering
een6jas	ARC1	l	2015-07-14 07:54:30.0	Retired Staff	FEO	Faculty of Engineering
eenadbu	ARC1	l	2017-06-16 14:58:15.0	Staff	CHM	Faculty of Maths & Physical Sciences
eenadbu	ARC2	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
eenadbu	ARC3	a	n/a	Staff	CHM	Faculty of Maths & Physical Sciences
eenak	ARC2	l	2018-02-01 09:52:16.86	Staff	EEN	Faculty of Engineering
eenak	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenava	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenava	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenbs	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenbs	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
eeng	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eeng	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eeng	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eenhd	ARC1	d	2014-01-16 09:59:39.25	Staff	EEN	Faculty of Engineering
eenhda	ARC2	d	2016-01-19 11:25:06.303	Staff	EEN	Faculty of Engineering
eenhda	ARC1	d	2016-01-19 11:25:06.237	Staff	EEN	Faculty of Engineering
eeniku	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eeniku	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenlli	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenlli	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenls	ARC2	d	2017-06-14 11:34:24.0	Staff	EEN	Faculty of Engineering
eenls	ARC1	d	2017-06-14 11:34:24.0	Staff	EEN	Faculty of Engineering
eenmata	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenmata	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenmca	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenmca	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
eenmca	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenmsab	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
eenmsab	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenmsal	ARC1	l	2013-06-17 13:01:29.0	Staff	EEN	Faculty of Engineering
eenmys	ARC1	l	2016-10-12 11:55:59.0	Staff	EEN	Faculty of Engineering
eenmys	ARC2	l	2016-10-12 11:55:59.0	Staff	EEN	Faculty of Engineering
eenpar	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eenpar	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
eenpar	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eenpi	ARC2	d	2015-11-05 15:58:31.827	Staff	EEN	Faculty of Engineering
eenpi	ARC1	d	2015-11-05 15:58:31.867	Staff	EEN	Faculty of Engineering
eenro	ARC1	d	2015-01-05 08:12:15.443	Staff	EEN	Faculty of Engineering
eensp	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eensp	ARC3	a	n/a	Staff	EEN	Faculty of Engineering
eentehe	ARC1	l	2017-06-16 14:58:15.0	Staff	EEN	Faculty of Engineering
eentehe	ARC2	a	n/a	Staff	EEN	Faculty of Engineering
eentvd	ARC1	d	2012-01-17 10:18:33.163	Staff	EEN	Faculty of Engineering
eepjw	ARC1	d	2013-08-29 00:00:00.0	Alumni	EAR	Faculty of Environment
eepsh	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eepsh	ARC1	l	2017-06-16 14:58:15.0	P/G	EAR	Faculty of Environment
eerjp	ARC2	l	n/a	Recent Alumni	EAR	Faculty of Environment
eerjp	ARC1	d	2017-06-16 14:58:15.0	Recent Alumni	EAR	Faculty of Environment
eerls	ARC1	l	2017-06-16 14:58:16.0	P/G	EAR	Faculty of Environment
eerls	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eesaj	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eesaj	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eesb	ARC1	d	2012-04-02 00:00:00.0	Alumni	EAR	Faculty of Environment
eespa	ARC1	l	2017-06-16 14:58:16.0	P/G	EAR	Faculty of Environment
eespa	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eessa	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eessa	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eetth	ARC2	a	n/a	P/G	EAR	Faculty of Environment
eetth	ARC3	a	n/a	P/G	EAR	Faculty of Environment
eeyhe	ARC1	d	2015-08-17 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eezli	ARC2	d	2017-02-09 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
eezli	ARC1	d	2017-02-09 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
efy2nrr	ARC1	d	2012-09-10 00:00:00.0	Alumni	MEN	Faculty of Engineering
efy6ha	ARC1	d	2016-07-04 00:00:00.0	Recent Alumni	DEN	Faculty of Medicine & Health
efy6ha	ARC2	d	2016-07-04 00:00:00.0	Recent Alumni	DEN	Faculty of Medicine & Health
efy6mp	ARC1	d	2016-05-18 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
el06jdc	ARC1	d	2015-03-11 00:00:00.0	Alumni	EEN	Faculty of Engineering
el06ln	ARC1	d	2017-05-02 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el06ln	ARC2	d	2017-05-02 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el07es	ARC2	l	2018-01-24 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el07es	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el07mab	ARC1	d	2017-05-17 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
el07mab	ARC2	d	2017-05-17 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
el08jk	ARC1	d	2016-07-27 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el08m2s	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el08m2s	ARC2	l	2018-02-08 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el08s2c	ARC2	d	2016-06-15 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el08s2c	ARC1	d	2016-06-15 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09a2g	ARC1	l	2016-12-01 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09a2g	ARC2	l	2016-12-01 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09ams	ARC3	l	2018-02-27 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09ams	ARC2	l	2018-02-27 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09ams	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el09cou	ARC1	d	2015-06-09 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09d2b	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el09d2b	ARC2	l	2017-11-13 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el09ik	ARC1	d	2014-12-03 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el10ac	ARC1	d	2014-09-01 00:00:00.0	Alumni	EEN	Faculty of Engineering
el10moi	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el10moi	ARC2	l	2018-05-01 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el11s2a	ARC2	l	2018-05-02 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el11s2a	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el12ieo	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
el12ieo	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
el12rap	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
el12rap	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
el13afa	ARC1	d	2016-08-30 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el13afa	ARC2	d	2016-08-30 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el13p2r	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
el13p2r	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
el13p2r	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
el14bs	ARC2	a	n/a	U/G Year 5	EEN	Faculty of Engineering
el14bs	ARC3	a	n/a	U/G Year 5	EEN	Faculty of Engineering
el14ccn	ARC2	d	2016-01-11 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el14ccn	ARC1	d	2016-01-11 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el14kd	ARC2	a	n/a	P/G	MEN	Faculty of Engineering
el14kd	ARC3	a	n/a	P/G	MEN	Faculty of Engineering
el14oa	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
el14oa	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
el15acyc	ARC2	d	2016-12-21 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el15acyc	ARC1	d	2016-12-21 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el16mr	ARC3	l	2017-12-19 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el16mr	ARC2	l	2017-12-19 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
el16mr	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
el16yz	ARC2	l	2017-12-19 00:00:00.0	P/G	EEN	Faculty of Engineering
el16yz	ARC3	l	2017-12-19 00:00:00.0	P/G	EEN	Faculty of Engineering
el16yz	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elade	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elade	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elamas	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elamas	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elamh	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elamh	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elaql	ARC1	d	2015-12-14 00:00:00.0	Masters Student	SDU	Faculty of Education Soc Sciences & Law
elaql	ARC2	d	2015-12-14 00:00:00.0	Masters Student	SDU	Faculty of Education Soc Sciences & Law
elas	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elas	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elbho	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elbho	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elbho	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
eldr	ARC1	d	2017-03-27 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elds	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
elds	ARC2	l	2018-04-12 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elfha	ARC2	l	2017-09-20 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elfha	ARC1	l	2017-06-16 14:58:16.0	Recent Alumni	EEN	Faculty of Engineering
elgom	ARC1	d	2014-10-13 00:00:00.0	P/G	EEN	Faculty of Engineering
elgom	ARC2	d	2014-10-13 00:00:00.0	P/G	EEN	Faculty of Engineering
elgyvl	ARC1	d	2015-07-29 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elgyvl	ARC2	d	2015-07-29 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elhdy	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elhdy	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elhkm	ARC1	d	2012-01-05 00:00:00.0	Alumni	SDU	Faculty of Education Soc Sciences & Law
elismi	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elismi	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
eljk	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
eljk	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
eljz	ARC1	d	2016-03-22 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elkme	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elkme	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elmaa	ARC1	d	2014-06-10 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elmal	ARC1	d	2016-08-17 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elmgh	ARC2	l	2018-05-16 17:33:25.0	P/G	EEN	Faculty of Engineering
elmgh	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elmku	ARC2	d	2016-12-14 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elmku	ARC1	d	2016-12-14 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elnap	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elnap	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elnmn	ARC1	l	2017-06-16 14:58:16.0	P/G	EEN	Faculty of Engineering
elnmn	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elno	ARC2	d	2017-02-21 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
elno	ARC1	d	2017-02-21 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
elnpr	ARC1	d	2014-11-18 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elns	ARC1	d	2014-05-13 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elome	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elome	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elraa	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elraa	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elram	ARC1	d	2016-11-07 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elrhsa	ARC1	d	2014-08-11 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elsaa	ARC1	d	2013-11-08 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elsalg	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elsalg	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elsalg	ARC1	l	2018-01-17 11:46:48.94	P/G	EEN	Faculty of Engineering
elshm	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
elshm	ARC1	l	2017-06-16 14:58:17.0	P/G	EEN	Faculty of Engineering
elsi	ARC2	l	2018-04-04 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elsi	ARC1	l	2017-06-16 14:58:17.0	Recent Alumni	EEN	Faculty of Engineering
elswol	ARC1	l	2017-06-16 14:58:17.0	P/G	EEN	Faculty of Engineering
elswol	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
eltat	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
eltat	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
elvd	ARC1	d	2016-06-07 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elvd	ARC2	d	2016-06-07 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elwwm	ARC1	d	2015-06-30 00:00:00.0	P/G	EEN	Faculty of Engineering
elzhan	ARC1	l	2017-06-16 14:58:17.0	Recent Alumni	EEN	Faculty of Engineering
elzhan	ARC2	l	2018-02-27 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elzrsa	ARC2	l	2017-12-13 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
elzrsa	ARC1	l	2017-06-16 14:58:17.0	Recent Alumni	EEN	Faculty of Engineering
engjca	ARC3	a	n/a	Staff	ENG	Faculty of Arts
engjca	ARC2	a	n/a	Staff	ENG	Faculty of Arts
fbsaca	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsacu	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsacu	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsalar	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsams	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsams	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsapb	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsapb	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsatur	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsatur	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsawe	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsawe	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsawe	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsazh	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsazh	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsbco	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsbco	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsbco	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsbinf	MARC1	a	n/a	Project	FBS	Faculty of Biological Sciences
fbsbinf	ARC2	a	n/a	Project	FBS	Faculty of Biological Sciences
fbsbinf	ARC1	l	2017-06-16 14:58:17.0	Project	FBS	Faculty of Biological Sciences
fbscas	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbscas	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbscem	ARC3	a	n/a	Project	FBS	Faculty of Biological Sciences
fbscem	ARC2	a	n/a	Project	FBS	Faculty of Biological Sciences
fbscgo	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbscgo	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsclab	ARC2	a	n/a	Project	FBS	Faculty of Biological Sciences
fbsclab	ARC3	a	n/a	Project	FBS	Faculty of Biological Sciences
fbsclab	MARC1	a	n/a	Project	FBS	Faculty of Biological Sciences
fbscpa	ARC1	d	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbscsh	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdmas	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdow	ARC1	d	2013-12-12 12:19:23.423	Staff	FBS	Faculty of Biological Sciences
fbsdwa	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdwa	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdwa	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdwh	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsdwh	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsegk	ARC1	d	2014-01-16 09:59:37.247	Staff	FBS	Faculty of Biological Sciences
fbsejdu	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsejdu	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsejdu	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbselh	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbselh	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbselh	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsepe	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsewa	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsewa	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsez	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsez	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsgrado	ARC1	d	2010-08-23 07:52:24.0	Visitor	FBS	Faculty of Biological Sciences
fbsgxy	ARC1	l	2017-06-16 14:58:17.0	Project	ISS	Corporate Services
fbshi	ARC1	d	2017-02-20 12:02:34.963	Staff	FBS	Faculty of Biological Sciences
fbshi	ARC2	d	2017-02-20 12:02:34.987	Staff	FBS	Faculty of Biological Sciences
fbsisi	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsisi	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsja	ARC1	d	2013-10-28 14:34:35.927	Staff	SCI	Faculty of Medicine & Health
fbsjas	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsjas	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsjf	ARC1	d	2017-06-16 14:58:17.0	Alumni	FBS	Faculty of Biological Sciences
fbsjfo	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsjfo	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsjht	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsjy	ARC1	d	2012-09-18 09:13:11.0	Staff	FBS	Faculty of Biological Sciences
fbskst	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbskst	ARC2	l	2018-01-16 09:29:16.783	Staff	FBS	Faculty of Biological Sciences
fbskys	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsldha	ARC1	d	2017-02-20 12:02:35.513	Staff	GHT	Faculty of Medicine & Health
fbslls	ARC2	l	2018-01-16 09:29:18.19	Staff	FBS	Faculty of Biological Sciences
fbslls	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbslmj	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbslmj	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbslmj	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbslwi	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbslwi	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsmac	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmac	ARC1	l	2017-06-16 14:58:17.0	Staff	FBS	Faculty of Biological Sciences
fbsmas	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmas	ARC1	l	2017-06-16 14:58:18.0	Staff	FBS	Faculty of Biological Sciences
fbsmba	ARC1	l	2017-06-16 14:58:18.0	Staff	FBS	Faculty of Biological Sciences
fbsmba	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmba	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmen	ARC1	d	2012-09-18 09:13:14.0	Staff	FBS	Faculty of Biological Sciences
fbsmi	ARC1	l	2017-06-16 14:58:18.0	Staff	FBS	Faculty of Biological Sciences
fbsmi	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmi	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmo	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmwa	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsmwa	ARC3	a	n/a	Staff	FBS	Faculty of Biological Sciences
fbsnls	ARC2	l	2018-03-15 14:08:05.457	Staff	FBS	Faculty of Biological Sciences
fbsnls	ARC3	l	2018-03-15 14:08:05.5	Staff	FBS	Faculty of Biological Sciences
fbsnls	MARC1	l	2018-03-15 14:08:05.583	Staff	FBS	Faculty of Biological Sciences
fbsnsh	ARC1	l	2017-06-16 14:58:18.0	Staff	FBS	Faculty of Biological Sciences
fbsnsh	ARC2	l	2018-05-10 09:50:28.0	Staff	FBS	Faculty of Biological Sciences
fbsoa	ARC1	d	2014-02-13 10:17:58.193	Staff	FBS	Faculty of Biological Sciences
fbsow	ARC1	d	2012-02-13 08:06:27.79	Staff	FBS	Faculty of Biological Sciences
fbspba	ARC1	d	2015-10-15 10:09:10.0	Staff	FBS	Faculty of Biological Sciences
fbspba	ARC2	d	2015-10-15 10:09:10.0	Staff	FBS	Faculty of Biological Sciences
fbspv	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
